Mean,Median,Std,Years,Month,grid
1.487096774193548,1.1,2.693788154932736,1932.0,1.0,1932.0
-1.0551724137931033,-0.2,3.110189039603375,1932.0,2.0,1932.0833333333333
4.258064516129032,4.2,2.6731721722263964,1932.0,3.0,1932.1666666666667
7.9766666666666675,8.0,2.5886600625690948,1932.0,4.0,1932.25
12.461290322580647,11.8,3.300371435596791,1932.0,5.0,1932.3333333333333
16.703333333333337,17.25,2.709304953919609,1932.0,6.0,1932.4166666666667
18.13548387096774,17.7,2.1141662481297874,1932.0,7.0,1932.5
20.87741935483871,20.9,2.517367630074367,1932.0,8.0,1932.5833333333333
18.173333333333336,18.75,2.406877120100727,1932.0,9.0,1932.6666666666667
10.829032258064515,11.3,2.614599210635937,1932.0,10.0,1932.75
6.03,5.949999999999999,1.9341130017267028,1932.0,11.0,1932.8333333333333
1.980645161290323,1.5,1.9794644654280797,1932.0,12.0,1932.9166666666667
-1.2645161290322582,-1.0,3.0706729324473025,1933.0,1.0,1933.0
2.5428571428571423,1.25,4.171635132959219,1933.0,2.0,1933.0833333333333
5.974193548387097,6.0,2.122257876560635,1933.0,3.0,1933.1666666666667
10.766666666666667,11.4,3.1798214364671633,1933.0,4.0,1933.25
13.029032258064515,13.1,2.601690930707322,1933.0,5.0,1933.3333333333333
15.063333333333333,14.65,2.1799214369477555,1933.0,6.0,1933.4166666666667
20.541935483870965,21.3,2.642697383804206,1933.0,7.0,1933.5
20.28064516129032,19.8,2.931941263035887,1933.0,8.0,1933.5833333333333
16.133333333333333,16.45,1.7956524764252004,1933.0,9.0,1933.6666666666667
10.62258064516129,10.4,4.380693223484107,1933.0,10.0,1933.75
4.363333333333333,4.65,1.992829098566145,1933.0,11.0,1933.8333333333333
-1.8774193548387097,-1.1,2.9472823275484776,1933.0,12.0,1933.9166666666667
1.0612903225806452,1.2,3.369438867166148,1934.0,1.0,1934.0
1.2321428571428572,2.3499999999999996,3.309252301298708,1934.0,2.0,1934.0833333333333
5.5290322580645155,5.7,2.0789730715567396,1934.0,3.0,1934.1666666666667
11.146666666666665,10.9,2.921706319275083,1934.0,4.0,1934.25
15.790322580645164,16.1,2.5003139587806005,1934.0,5.0,1934.3333333333333
18.19,18.15,2.437543987224676,1934.0,6.0,1934.4166666666667
20.764516129032256,21.1,2.2300296540773887,1934.0,7.0,1934.5
17.790322580645157,17.9,2.5725933528522895,1934.0,8.0,1934.5833333333333
16.64333333333333,17.0,2.0735914759651677,1934.0,9.0,1934.6666666666667
10.222580645161292,10.1,3.1393958736694714,1934.0,10.0,1934.75
4.09,4.4,1.9940169127356624,1934.0,11.0,1934.8333333333333
5.32258064516129,5.3,2.4050931620790843,1934.0,12.0,1934.9166666666667
-0.26129032258064516,-0.6,2.607256210316999,1935.0,1.0,1935.0
3.9142857142857137,5.45,4.515464316038606,1935.0,2.0,1935.0833333333333
4.993548387096774,4.8,3.5521763736120016,1935.0,3.0,1935.1666666666667
9.056666666666667,8.85,3.1787747946972114,1935.0,4.0,1935.25
12.648387096774194,14.2,3.2569792720394495,1935.0,5.0,1935.3333333333333
19.159999999999993,19.1,3.7437396019083042,1935.0,6.0,1935.4166666666667
21.112903225806456,21.2,1.829707068628541,1935.0,7.0,1935.5
18.09032258064516,17.7,2.6420137318227144,1935.0,8.0,1935.5833333333333
16.176666666666666,16.5,2.437732600160456,1935.0,9.0,1935.6666666666667
10.425806451612903,11.2,3.1793047187433383,1935.0,10.0,1935.75
6.3966666666666665,6.4,1.9605564539679552,1935.0,11.0,1935.8333333333333
1.5129032258064516,1.3,3.132809381953507,1935.0,12.0,1935.9166666666667
5.335483870967742,4.6,3.1370419598826724,1936.0,1.0,1936.0
2.7896551724137932,2.8,3.1385102047657454,1936.0,2.0,1936.0833333333333
7.019354838709678,7.1,3.172424872221953,1936.0,3.0,1936.1666666666667
8.663333333333332,8.850000000000001,3.3239448243619054,1936.0,4.0,1936.25
14.629032258064516,14.6,2.5440379384470795,1936.0,5.0,1936.3333333333333
17.15666666666667,18.9,4.410855209385241,1936.0,6.0,1936.4166666666667
18.125806451612906,18.0,2.3191906263371975,1936.0,7.0,1936.5
18.454838709677418,18.9,1.9189995153164956,1936.0,8.0,1936.5833333333333
15.559999999999999,16.1,3.555238970580042,1936.0,9.0,1936.6666666666667
7.303225806451613,6.8,1.945162181921727,1936.0,10.0,1936.75
5.943333333333333,6.699999999999999,3.219089969212581,1936.0,11.0,1936.8333333333333
2.587096774193548,2.1,2.766916687757195,1936.0,12.0,1936.9166666666667
2.890322580645161,2.8,2.820798331289646,1937.0,1.0,1937.0
5.446428571428571,4.95,2.6462387203499547,1937.0,2.0,1937.0833333333333
4.374193548387097,4.6,2.381731546856262,1937.0,3.0,1937.1666666666667
9.66,9.850000000000001,2.0772329074333813,1937.0,4.0,1937.25
15.306451612903224,14.9,3.453687448112135,1937.0,5.0,1937.3333333333333
18.513333333333335,18.55,2.6284561265494624,1937.0,6.0,1937.4166666666667
20.48709677419355,21.5,2.2944486535235242,1937.0,7.0,1937.5
19.45161290322581,19.3,2.1363318980192716,1937.0,8.0,1937.5833333333333
14.879999999999999,13.2,3.4210706128244466,1937.0,9.0,1937.6666666666667
10.406451612903222,10.0,2.4002688021512606,1937.0,10.0,1937.75
5.069999999999999,5.199999999999999,3.0485892723888104,1937.0,11.0,1937.8333333333333
1.141935483870968,1.2,3.311975663512479,1937.0,12.0,1937.9166666666667
2.5870967741935487,4.5,4.236487691117401,1938.0,1.0,1938.0
1.35,1.1,2.346865521877591,1938.0,2.0,1938.0833333333333
7.835483870967742,7.4,2.15971423836531,1938.0,3.0,1938.1666666666667
7.743333333333334,7.65,2.8230190898414405,1938.0,4.0,1938.25
12.461290322580643,12.4,3.2276593603161654,1938.0,5.0,1938.3333333333333
18.48,18.85,3.76731862936657,1938.0,6.0,1938.4166666666667
18.683870967741942,19.1,2.8257266645582866,1938.0,7.0,1938.5
18.532258064516128,18.2,3.1438179651260767,1938.0,8.0,1938.5833333333333
15.743333333333332,15.75,1.366516672452976,1938.0,9.0,1938.6666666666667
10.58709677419355,11.7,3.8043608254636654,1938.0,10.0,1938.75
7.216666666666667,7.65,1.9998419477778622,1938.0,11.0,1938.8333333333333
0.17096774193548397,2.2,5.08043262910992,1938.0,12.0,1938.9166666666667
3.3774193548387093,1.8,3.9774120293996322,1939.0,1.0,1939.0
2.457142857142857,2.85,3.356191467127757,1939.0,2.0,1939.0833333333333
3.267741935483871,3.2,2.970228621590622,1939.0,3.0,1939.1666666666667
10.543333333333333,10.350000000000001,2.8485547858196605,1939.0,4.0,1939.25
10.883870967741935,11.0,1.7582371425556809,1939.0,5.0,1939.3333333333333
17.326666666666668,17.15,3.022094881247835,1939.0,6.0,1939.4166666666667
18.380645161290325,18.4,2.6802262783626696,1939.0,7.0,1939.5
18.541935483870965,18.8,1.3640073786575564,1939.0,8.0,1939.5833333333333
14.666666666666666,13.75,3.402466988700317,1939.0,9.0,1939.6666666666667
9.709677419354838,9.4,4.439621217980177,1939.0,10.0,1939.75
7.343333333333333,7.8,3.20405813083145,1939.0,11.0,1939.8333333333333
1.22258064516129,1.2,3.7534614848536236,1939.0,12.0,1939.9166666666667
-2.825806451612904,-3.4,4.1723668536324,1940.0,1.0,1940.0
2.3241379310344827,2.7,4.333314070943674,1940.0,2.0,1940.0833333333333
5.996774193548387,6.5,3.7192726771926563,1940.0,3.0,1940.1666666666667
9.556666666666668,9.85,3.3027348472537676,1940.0,4.0,1940.25
13.845161290322581,13.5,2.2417015426794915,1940.0,5.0,1940.3333333333333
16.816666666666666,16.5,1.8519483372054848,1940.0,6.0,1940.4166666666667
18.241935483870968,18.0,2.680767824529431,1940.0,7.0,1940.5
17.883870967741935,18.4,2.8208860043366455,1940.0,8.0,1940.5833333333333
15.690000000000001,16.4,3.268274879757694,1940.0,9.0,1940.6666666666667
10.009677419354835,10.7,3.2624484505464784,1940.0,10.0,1940.75
6.5,6.3,3.838731830821934,1940.0,11.0,1940.8333333333333
-2.0419354838709673,-2.6,3.993392391901768,1940.0,12.0,1940.9166666666667
-0.05806451612903214,-1.3,5.413795599733972,1941.0,1.0,1941.0
2.592857142857143,2.25,2.7496704949298616,1941.0,2.0,1941.0833333333333
6.17741935483871,5.6,2.5523465905475238,1941.0,3.0,1941.1666666666667
8.353333333333333,8.7,3.2503297799086357,1941.0,4.0,1941.25
10.44838709677419,10.4,1.6258066649598768,1941.0,5.0,1941.3333333333333
17.55666666666667,17.8,3.9345230034106824,1941.0,6.0,1941.4166666666667
20.712903225806453,20.7,2.801397500710894,1941.0,7.0,1941.5
17.63225806451613,17.5,2.097679209153805,1941.0,8.0,1941.5833333333333
14.526666666666667,14.65,1.9237057150616668,1941.0,9.0,1941.6666666666667
9.219354838709679,9.9,4.512088899452131,1941.0,10.0,1941.75
4.893333333333333,4.8,2.4581929630682295,1941.0,11.0,1941.8333333333333
1.1483870967741936,1.6,2.870060506649286,1941.0,12.0,1941.9166666666667
-2.170967741935484,-1.9,3.6592525237072753,1942.0,1.0,1942.0
-1.7357142857142855,-1.95,2.5280960901970957,1942.0,2.0,1942.0833333333333
6.458064516129032,7.2,3.3437278790344553,1942.0,3.0,1942.1666666666667
10.06,10.6,2.0424123667521377,1942.0,4.0,1942.25
14.348387096774193,14.2,4.08051230180247,1942.0,5.0,1942.3333333333333
18.013333333333332,18.299999999999997,3.3117068558147738,1942.0,6.0,1942.4166666666667
20.07741935483871,20.4,3.3329376109191675,1942.0,7.0,1942.5
19.919354838709676,19.7,2.328006207729225,1942.0,8.0,1942.5833333333333
17.530000000000005,18.9,4.133225341562921,1942.0,9.0,1942.6666666666667
12.006451612903227,11.2,2.516073062515073,1942.0,10.0,1942.75
4.42,4.05,4.083051597130213,1942.0,11.0,1942.8333333333333
1.3258064516129033,1.2,2.3043390580866467,1942.0,12.0,1942.9166666666667
1.8096774193548388,1.3,2.7165363779035094,1943.0,1.0,1943.0
3.503571428571429,3.55,1.7472692223723667,1943.0,2.0,1943.0833333333333
7.196774193548386,6.9,1.9053405419098082,1943.0,3.0,1943.1666666666667
11.003333333333336,11.3,3.3979185650501758,1943.0,4.0,1943.25
15.132258064516128,15.2,3.790196749226808,1943.0,5.0,1943.3333333333333
17.069999999999997,17.950000000000003,3.1794762093019724,1943.0,6.0,1943.4166666666667
20.000000000000004,20.2,2.6290682760247974,1943.0,7.0,1943.5
20.674193548387095,20.9,2.632611851620046,1943.0,8.0,1943.5833333333333
16.313333333333333,17.1,3.435788654466529,1943.0,9.0,1943.6666666666667
12.370967741935486,12.5,1.6373135615772354,1943.0,10.0,1943.75
4.809999999999999,3.95,2.921543050017139,1943.0,11.0,1943.8333333333333
2.454838709677419,2.2,1.8038548924784052,1943.0,12.0,1943.9166666666667
1.8774193548387097,1.7,2.837218083195739,1944.0,1.0,1944.0
-0.23103448275862057,-0.6,2.785562709025114,1944.0,2.0,1944.0833333333333
3.9612903225806444,3.7,2.708957661703709,1944.0,3.0,1944.1666666666667
11.583333333333334,11.7,2.0318300453860143,1944.0,4.0,1944.25
14.7,13.9,3.956682111736213,1944.0,5.0,1944.3333333333333
17.40666666666667,17.85,2.6363419449257175,1944.0,6.0,1944.4166666666667
19.716129032258067,19.7,2.4758967095032522,1944.0,7.0,1944.5
22.74516129032258,22.7,2.336783930915511,1944.0,8.0,1944.5833333333333
15.109999999999998,15.4,2.766093972024263,1944.0,9.0,1944.6666666666667
9.116129032258064,9.3,2.18068747175343,1944.0,10.0,1944.75
5.663333333333333,4.95,3.643651383200491,1944.0,11.0,1944.8333333333333
1.4000000000000004,1.4,3.713847959551746,1944.0,12.0,1944.9166666666667
-2.9387096774193546,-3.2,2.8993881445752008,1945.0,1.0,1945.0
4.496428571428572,4.65,1.7406857190448748,1945.0,2.0,1945.0833333333333
7.2,6.9,3.157319538258152,1945.0,3.0,1945.1666666666667
12.18,13.05,3.5222837419237947,1945.0,4.0,1945.25
15.912903225806451,15.4,5.338897634998189,1945.0,5.0,1945.3333333333333
20.469999999999995,20.45,2.622863662698358,1945.0,6.0,1945.4166666666667
21.7483870967742,21.9,3.281449981105094,1945.0,7.0,1945.5
18.687096774193552,18.7,2.446867648713878,1945.0,8.0,1945.5833333333333
16.773333333333333,17.35,3.4545256007788945,1945.0,9.0,1945.6666666666667
10.709677419354838,10.5,1.9743952388363848,1945.0,10.0,1945.75
4.3500000000000005,3.2,3.6391311960506405,1945.0,11.0,1945.8333333333333
2.3645161290322574,2.1,3.975554333431316,1945.0,12.0,1945.9166666666667
-0.19999999999999993,-0.8,3.787787392836791,1946.0,1.0,1946.0
5.346428571428571,4.9,2.383039164884971,1946.0,2.0,1946.0833333333333
7.032258064516128,6.5,4.505506785906493,1946.0,3.0,1946.1666666666667
12.323333333333332,12.600000000000001,1.763359515699846,1946.0,4.0,1946.25
14.832258064516127,15.1,1.9698370654742305,1946.0,5.0,1946.3333333333333
17.243333333333332,17.1,3.8318702855208278,1946.0,6.0,1946.4166666666667
20.906451612903226,21.5,3.4501145376031563,1946.0,7.0,1946.5
18.935483870967747,18.0,4.363985058567209,1946.0,8.0,1946.5833333333333
15.786666666666667,15.4,1.7002501506286194,1946.0,9.0,1946.6666666666667
9.674193548387098,8.8,3.3457403507480454,1946.0,10.0,1946.75
5.193333333333332,5.25,2.132172816527832,1946.0,11.0,1946.8333333333333
0.7483870967741937,1.3,3.373610426802116,1946.0,12.0,1946.9166666666667
-1.1193548387096774,-0.9,4.133877869090854,1947.0,1.0,1947.0
0.7178571428571429,0.3,2.2784097071533895,1947.0,2.0,1947.0833333333333
6.732258064516128,7.7,4.072377446224273,1947.0,3.0,1947.1666666666667
12.729999999999999,13.6,3.5790723128612045,1947.0,4.0,1947.25
16.05806451612903,16.0,4.144697350716003,1947.0,5.0,1947.3333333333333
19.503333333333334,18.85,3.7178491495555024,1947.0,6.0,1947.4166666666667
21.493548387096773,21.5,3.180873620445696,1947.0,7.0,1947.5
21.738709677419354,20.9,2.78647655882895,1947.0,8.0,1947.5833333333333
17.91,17.65,3.5585109245300903,1947.0,9.0,1947.6666666666667
11.006451612903227,11.2,3.1657474613821157,1947.0,10.0,1947.75
7.496666666666668,8.600000000000001,4.268285881687881,1947.0,11.0,1947.8333333333333
2.6290322580645165,2.5,3.187391153528446,1947.0,12.0,1947.9166666666667
4.129032258064516,3.4,3.326378766605621,1948.0,1.0,1948.0
2.862068965517241,3.8,5.17234499133223,1948.0,2.0,1948.0833333333333
9.429032258064517,10.1,2.168900420088037,1948.0,3.0,1948.1666666666667
10.146666666666668,10.0,3.3011735983490453,1948.0,4.0,1948.25
14.970967741935487,15.0,3.0972238696814816,1948.0,5.0,1948.3333333333333
16.39666666666667,15.95,4.313529903673447,1948.0,6.0,1948.4166666666667
17.216129032258067,16.9,3.3645303559529722,1948.0,7.0,1948.5
18.693548387096776,19.0,2.894239737118192,1948.0,8.0,1948.5833333333333
14.563333333333334,14.2,2.1697740758498076,1948.0,9.0,1948.6666666666667
11.074193548387097,11.2,3.065503519482075,1948.0,10.0,1948.75
5.363333333333334,5.35,3.5340202108328005,1948.0,11.0,1948.8333333333333
1.4483870967741934,1.6,2.864131161771045,1948.0,12.0,1948.9166666666667
1.6354838709677417,0.6,2.8482214786420403,1949.0,1.0,1949.0
2.2428571428571433,3.05,3.011143325546648,1949.0,2.0,1949.0833333333333
3.996774193548387,4.2,4.837663614526317,1949.0,3.0,1949.1666666666667
12.433333333333335,13.35,4.532665603291773,1949.0,4.0,1949.25
12.396774193548387,12.5,2.899250922907242,1949.0,5.0,1949.3333333333333
17.726666666666667,18.1,2.6658676964006753,1949.0,6.0,1949.4166666666667
21.60967741935484,21.2,3.1722079417664997,1949.0,7.0,1949.5
20.522580645161295,19.7,2.9589085462288685,1949.0,8.0,1949.5833333333333
18.57,18.35,1.808056682053204,1949.0,9.0,1949.6666666666667
11.809677419354838,12.3,3.1011132236354175,1949.0,10.0,1949.75
5.246666666666668,4.8,2.2645290799685016,1949.0,11.0,1949.8333333333333
4.2935483870967746,3.7,3.499041343365443,1949.0,12.0,1949.9166666666667
0.7451612903225807,0.7,2.430341362809955,1950.0,1.0,1950.0
4.264285714285714,4.199999999999999,2.526923804815633,1950.0,2.0,1950.0833333333333
6.503225806451613,7.1,2.934107913371938,1950.0,3.0,1950.1666666666667
8.396666666666667,8.100000000000001,2.7114677706482824,1950.0,4.0,1950.25
15.461290322580643,15.4,2.816342476730513,1950.0,5.0,1950.3333333333333
20.103333333333335,20.0,2.6499815657567463,1950.0,6.0,1950.4166666666667
22.341935483870966,22.2,2.0888233040874766,1950.0,7.0,1950.5
19.55806451612903,20.0,2.4837839671958037,1950.0,8.0,1950.5833333333333
15.483333333333333,15.7,3.8580934485145977,1950.0,9.0,1950.6666666666667
10.29032258064516,11.5,3.87215313391311,1950.0,10.0,1950.75
6.813333333333334,6.699999999999999,2.6077779328628496,1950.0,11.0,1950.8333333333333
0.18387096774193545,-0.5,3.115562739345125,1950.0,12.0,1950.9166666666667
2.725806451612903,3.0,2.1402441826320477,1951.0,1.0,1951.0
3.6285714285714294,3.3,1.961831559737754,1951.0,2.0,1951.0833333333333
5.467741935483871,5.5,3.801261816535328,1951.0,3.0,1951.1666666666667
10.006666666666668,9.850000000000001,3.007683646851881,1951.0,4.0,1951.25
13.183870967741935,12.2,3.3607634821265986,1951.0,5.0,1951.3333333333333
17.293333333333333,16.9,2.428414174373649,1951.0,6.0,1951.4166666666667
19.93548387096774,20.7,2.825190068779653,1951.0,7.0,1951.5
19.238709677419354,19.0,2.2609256834837717,1951.0,8.0,1951.5833333333333
16.356666666666666,16.2,3.0122374927358697,1951.0,9.0,1951.6666666666667
10.483870967741938,10.1,2.9146865782554334,1951.0,10.0,1951.75
6.926666666666667,6.75,2.107119840680284,1951.0,11.0,1951.8333333333333
1.2903225806451613,1.3,2.905323256680133,1951.0,12.0,1951.9166666666667
0.5903225806451614,0.4,3.315152569511664,1952.0,1.0,1952.0
0.4241379310344828,0.9,1.784187524660093,1952.0,2.0,1952.0833333333333
7.638709677419354,7.7,2.9084563396361807,1952.0,3.0,1952.1666666666667
11.723333333333331,12.5,4.096565704918285,1952.0,4.0,1952.25
15.464516129032257,15.8,2.386426671419953,1952.0,5.0,1952.3333333333333
19.90333333333333,20.55,2.0513214131944033,1952.0,6.0,1952.4166666666667
23.438709677419357,23.1,2.780608736632423,1952.0,7.0,1952.5
20.025806451612905,20.3,3.123456177797866,1952.0,8.0,1952.5833333333333
13.173333333333336,12.75,2.73998909302301,1952.0,9.0,1952.6666666666667
10.683870967741933,10.6,2.4059782174399875,1952.0,10.0,1952.75
4.663333333333332,4.15,3.6877694719384126,1952.0,11.0,1952.8333333333333
2.5483870967741935,2.0,3.01185114370348,1952.0,12.0,1952.9166666666667
-0.7709677419354837,-0.4,2.043231680188209,1953.0,1.0,1953.0
0.7392857142857141,1.0,2.5893427288012236,1953.0,2.0,1953.0833333333333
6.758064516129033,6.6,3.361921493585515,1953.0,3.0,1953.1666666666667
10.856666666666664,10.8,2.858705196815308,1953.0,4.0,1953.25
16.125806451612902,15.4,4.388998955110036,1953.0,5.0,1953.3333333333333
16.513333333333335,17.299999999999997,2.9328970417440954,1953.0,6.0,1953.4166666666667
20.503225806451614,20.3,2.2877184953526286,1953.0,7.0,1953.5
19.590322580645164,19.5,2.5378934622648073,1953.0,8.0,1953.5833333333333
16.78333333333333,15.95,2.975542064013319,1953.0,9.0,1953.6666666666667
12.158064516129029,12.9,2.9355038401778537,1953.0,10.0,1953.75
4.573333333333334,4.4,1.7502577806856265,1953.0,11.0,1953.8333333333333
3.64516129032258,3.9,1.9609247324799626,1953.0,12.0,1953.9166666666667
-0.02580645161290319,-0.6,3.9817891909655794,1954.0,1.0,1954.0
1.2357142857142855,2.2,5.209692838440619,1954.0,2.0,1954.0833333333333
7.061290322580645,7.9,2.4647755028744287,1954.0,3.0,1954.1666666666667
8.363333333333335,8.75,2.9259225875791293,1954.0,4.0,1954.25
13.399999999999997,13.4,3.2448934240331115,1954.0,5.0,1954.3333333333333
18.73666666666667,17.55,3.2734547113296735,1954.0,6.0,1954.4166666666667
18.274193548387096,18.0,3.2207626158965814,1954.0,7.0,1954.5
18.2,17.6,3.385754470326124,1954.0,8.0,1954.5833333333333
16.386666666666667,17.5,3.355975970212492,1954.0,9.0,1954.6666666666667
10.851612903225806,10.6,2.238134784106614,1954.0,10.0,1954.75
7.11,7.95,3.0618171300603563,1954.0,11.0,1954.8333333333333
4.235483870967743,3.9,1.9111163207397528,1954.0,12.0,1954.9166666666667
2.919354838709677,0.9,4.294369907591312,1955.0,1.0,1955.0
2.739285714285714,2.6,3.1028468750743614,1955.0,2.0,1955.0833333333333
4.54516129032258,2.8,4.807344291787821,1955.0,3.0,1955.1666666666667
10.896666666666665,10.3,3.4389737175333366,1955.0,4.0,1955.25
14.167741935483871,13.9,3.063373641023264,1955.0,5.0,1955.3333333333333
17.776666666666667,18.35,2.797250291876345,1955.0,6.0,1955.4166666666667
20.01935483870968,20.0,2.6340614210554154,1955.0,7.0,1955.5
19.20645161290323,19.1,1.868499484233444,1955.0,8.0,1955.5833333333333
15.513333333333334,15.850000000000001,3.2338440170232055,1955.0,9.0,1955.6666666666667
9.851612903225808,10.2,2.371760382464459,1955.0,10.0,1955.75
4.823333333333333,4.4,4.349687530064131,1955.0,11.0,1955.8333333333333
5.358064516129032,5.8,2.7280975292375924,1955.0,12.0,1955.9166666666667
3.835483870967742,3.9,2.2894756877353344,1956.0,1.0,1956.0
-6.120689655172414,-4.9,4.697520570193298,1956.0,2.0,1956.0833333333333
5.854838709677418,6.4,4.028965020918517,1956.0,3.0,1956.1666666666667
8.483333333333333,9.1,3.1228946931281265,1956.0,4.0,1956.25
15.270967741935484,15.1,3.5161715495111157,1956.0,5.0,1956.3333333333333
16.496666666666663,16.2,3.4486862399483655,1956.0,6.0,1956.4166666666667
19.467741935483872,19.2,2.678107179430302,1956.0,7.0,1956.5
17.241935483870964,17.1,2.4714063733764204,1956.0,8.0,1956.5833333333333
16.576666666666668,16.75,1.2989872270703644,1956.0,9.0,1956.6666666666667
8.977419354838709,7.6,3.8401136855931193,1956.0,10.0,1956.75
4.163333333333334,4.35,2.29023163010649,1956.0,11.0,1956.8333333333333
2.7483870967741932,2.4,2.9911949638610915,1956.0,12.0,1956.9166666666667
-0.1935483870967742,-0.1,3.6867271378890134,1957.0,1.0,1957.0
5.825,5.6,2.8233976117568127,1957.0,2.0,1957.0833333333333
9.035483870967742,8.8,3.3911206001455008,1957.0,3.0,1957.1666666666667
9.920000000000003,11.4,3.193787072124403,1957.0,4.0,1957.25
11.929032258064517,12.4,3.064549292406862,1957.0,5.0,1957.3333333333333
17.34333333333333,16.1,3.036522890473216,1957.0,6.0,1957.4166666666667
19.477419354838705,17.9,4.1964039905153205,1957.0,7.0,1957.5
18.006451612903227,17.1,3.0650650329012556,1957.0,8.0,1957.5833333333333
15.153333333333334,15.9,3.264937379484333,1957.0,9.0,1957.6666666666667
9.767741935483869,9.3,2.8294153809310965,1957.0,10.0,1957.75
6.416666666666668,6.9,2.4958010715010412,1957.0,11.0,1957.8333333333333
1.9838709677419357,1.9,2.7056849747883986,1957.0,12.0,1957.9166666666667
1.532258064516129,1.1,2.876501010692701,1958.0,1.0,1958.0
5.367857142857142,6.699999999999999,5.365324440255813,1958.0,2.0,1958.0833333333333
3.648387096774193,3.6,3.6167085374911387,1958.0,3.0,1958.1666666666667
7.463333333333333,7.25,2.9892316315612675,1958.0,4.0,1958.25
15.770967741935483,15.9,3.450042854650466,1958.0,5.0,1958.3333333333333
16.55,16.0,2.744367272093502,1958.0,6.0,1958.4166666666667
19.60967741935484,19.1,3.199620273168852,1958.0,7.0,1958.5
19.329032258064522,19.7,2.7597335074709775,1958.0,8.0,1958.5833333333333
17.526666666666667,17.55,2.6542007477196226,1958.0,9.0,1958.6666666666667
9.532258064516132,10.3,3.1988942982197455,1958.0,10.0,1958.75
5.490000000000001,5.25,1.696517731647124,1958.0,11.0,1958.8333333333333
4.367741935483871,5.3,3.139149258081898,1958.0,12.0,1958.9166666666667
2.364516129032258,1.1,3.7920573472366135,1959.0,1.0,1959.0
2.617857142857143,2.3499999999999996,2.2352485273087597,1959.0,2.0,1959.0833333333333
8.177419354838708,8.3,2.227062291812446,1959.0,3.0,1959.1666666666667
10.35,10.25,2.905138135477708,1959.0,4.0,1959.25
14.86451612903226,15.8,2.98200697373394,1959.0,5.0,1959.3333333333333
18.143333333333334,18.85,2.733279365881582,1959.0,6.0,1959.4166666666667
21.741935483870968,22.5,2.873531415471027,1959.0,7.0,1959.5
18.970967741935485,19.0,1.7197274102576252,1959.0,8.0,1959.5833333333333
17.246666666666666,16.9,1.712375509360453,1959.0,9.0,1959.6666666666667
10.390322580645163,10.7,2.427255629815928,1959.0,10.0,1959.75
4.2333333333333325,4.800000000000001,1.807519415326322,1959.0,11.0,1959.8333333333333
4.267741935483872,4.0,2.4072649898137093,1959.0,12.0,1959.9166666666667
1.5677419354838709,2.8,5.030532582591642,1960.0,1.0,1960.0
4.131034482758621,4.1,3.904036688231066,1960.0,2.0,1960.0833333333333
7.425806451612902,7.8,2.5321884792849945,1960.0,3.0,1960.1666666666667
10.096666666666666,9.850000000000001,2.8728795278621053,1960.0,4.0,1960.25
15.616129032258064,15.9,2.7775404916572684,1960.0,5.0,1960.3333333333333
18.89,18.9,2.4858704157976397,1960.0,6.0,1960.4166666666667
17.967741935483872,17.5,1.815009108659273,1960.0,7.0,1960.5
18.070967741935487,17.1,2.390982161983801,1960.0,8.0,1960.5833333333333
13.66333333333333,13.8,2.2082109053029444,1960.0,9.0,1960.6666666666667
10.006451612903225,10.1,2.7774011214168026,1960.0,10.0,1960.75
7.556666666666667,7.65,2.5773125984026573,1960.0,11.0,1960.8333333333333
2.5096774193548392,2.0,2.871161767033185,1960.0,12.0,1960.9166666666667
2.606451612903226,2.5,2.2251495056693704,1961.0,1.0,1961.0
5.782142857142857,5.6,2.5658806258755265,1961.0,2.0,1961.0833333333333
7.880645161290322,7.9,2.517858793345212,1961.0,3.0,1961.1666666666667
12.516666666666667,11.9,2.4292872991083607,1961.0,4.0,1961.25
13.390322580645163,13.5,2.936137467116697,1961.0,5.0,1961.3333333333333
18.28666666666667,17.7,3.9325988014712783,1961.0,6.0,1961.4166666666667
18.7483870967742,18.4,2.9727507988104143,1961.0,7.0,1961.5
18.57741935483871,18.2,2.450810706333635,1961.0,8.0,1961.5833333333333
18.84666666666667,19.25,2.1710847969165776,1961.0,9.0,1961.6666666666667
11.654838709677424,12.1,3.3511031725565057,1961.0,10.0,1961.75
5.61,5.65,2.215828637716405,1961.0,11.0,1961.8333333333333
3.819354838709678,1.6,5.607876565144108,1961.0,12.0,1961.9166666666667
2.851612903225806,2.3,3.1400499961775488,1962.0,1.0,1962.0
1.3428571428571432,1.35,2.4796099710368984,1962.0,2.0,1962.0833333333333
2.696774193548387,1.7,3.414819065091418,1962.0,3.0,1962.1666666666667
8.839999999999998,7.55,3.974626419226566,1962.0,4.0,1962.25
11.758064516129034,11.2,3.0885567496322492,1962.0,5.0,1962.3333333333333
15.923333333333334,15.899999999999999,4.032598489152205,1962.0,6.0,1962.4166666666667
17.964516129032255,18.5,3.2064048805577436,1962.0,7.0,1962.5
20.05483870967742,20.0,2.0139246443495047,1962.0,8.0,1962.5833333333333
15.000000000000002,14.45,4.487453774615438,1962.0,9.0,1962.6666666666667
10.170967741935485,10.2,2.8644014556141975,1962.0,10.0,1962.75
3.0033333333333325,2.3,2.9130483303084147,1962.0,11.0,1962.8333333333333
-1.232258064516129,0.0,4.106773843036583,1962.0,12.0,1962.9166666666667
-4.296774193548386,-5.9,5.882090550757598,1963.0,1.0,1963.0
